Subject,Partner,SubTrial,Sex,Age,TrialType,Response,RT,RealOutcome,ScheduledOutcome,GambleAmount,Amount1,Amount2,Certain
163,-1,21,1,18,1,0,639,3,1,10.00,10.00,-6.25,0.00
163,-1,22,1,18,1,1,1612,0,0,-6.75,9.00,-6.75,0.00
163,-1,23,1,18,1,1,610,1,1,8.00,8.00,-3.00,0.00
163,-1,24,1,18,1,0,417,3,0,-11.25,10.00,-11.25,0.00
163,-1,25,1,18,0,1,278,1,1,5.00,5.00,0.00,3.00
163,-1,26,1,18,1,0,1451,3,1,2.00,2.00,-1.75,0.00
163,-1,27,1,18,0,0,1889,3,0,0.00,28.00,0.00,13.00
163,-1,28,1,18,1,0,630,3,1,8.00,8.00,-11.00,0.00
163,-1,29,1,18,0,1,859,0,0,0.00,25.00,0.00,10.00
163,-1,30,1,18,1,1,1841,0,0,-1.88,5.00,-1.88,0.00
163,1,1,1,18,1,0,1101,3,0,-3.75,2.00,-3.75,0.00
163,1,2,1,18,0,1,331,1,1,17.00,17.00,0.00,9.00
163,1,3,1,18,1,0,769,3,0,-15.75,9.00,-15.75,0.00
163,1,4,1,18,1,1,797,0,0,-8.75,10.00,-8.75,0.00
163,1,5,1,18,0,1,387,1,1,3.25,3.25,0.00,1.00
163,1,6,1,18,1,0,409,3,0,-12.00,6.00,-12.00,0.00
163,1,7,1,18,1,,0,,1,6.00,6.00,-9.00,0.00
163,1,8,1,18,1,1,188,1,1,12.00,12.00,-18.00,0.00
163,1,9,1,18,1,1,361,1,1,9.00,9.00,-9.00,0.00
163,1,10,1,18,0,1,471,0,0,0.00,13.00,0.00,6.00
163,1,11,1,18,0,1,524,0,0,0.00,22.00,0.00,13.00
163,1,12,1,18,0,1,426,1,1,7.00,7.00,0.00,3.00
163,1,13,1,18,1,1,799,1,1,5.00,5.00,-5.00,0.00
163,1,14,1,18,1,1,1013,0,0,-9.00,12.00,-9.00,0.00
163,1,15,1,18,1,,0,,1,4.00,4.00,-4.00,0.00
163,1,16,1,18,0,1,1153,0,0,0.00,8.00,0.00,4.25
163,1,17,1,18,0,1,598,1,1,10.00,10.00,0.00,6.00
163,1,18,1,18,1,0,740,3,0,-13.00,8.00,-13.00,0.00
163,1,19,1,18,0,1,202,0,0,0.00,25.00,0.00,9.00
163,1,20,1,18,1,0,263,3,1,4.00,4.00,-8.00,0.00
163,1,21,1,18,1,,0,,0,-1.25,2.00,-1.25,0.00
163,1,22,1,18,1,1,226,1,1,4.00,4.00,-1.00,0.00
163,1,23,1,18,1,0,16,3,1,8.00,8.00,-9.00,0.00
163,1,24,1,18,1,1,5,0,0,-18.75,10.00,-18.75,0.00
163,1,25,1,18,0,1,90,0,0,0.00,12.00,0.00,4.00
163,1,26,1,18,1,1,321,1,1,8.00,8.00,-2.00,0.00
163,1,27,1,18,1,1,215,0,0,-7.00,8.00,-7.00,0.00
163,1,28,1,18,0,1,955,1,1,4.00,4.00,0.00,2.25
163,1,29,1,18,1,0,161,3,1,5.00,5.00,-8.13,0.00
163,1,30,1,18,1,1,6,0,0,-4.38,5.00,-4.38,0.00
163,1,1,1,18,0,1,500,0,0,0.00,17.00,0.00,10.00
163,1,2,1,18,1,1,434,1,1,5.00,5.00,-3.13,0.00
163,1,3,1,18,1,1,855,1,1,9.00,9.00,-4.50,0.00
163,1,4,1,18,1,0,229,3,0,-9.38,5.00,-9.38,0.00
163,1,5,1,18,1,0,435,3,0,-18.00,9.00,-18.00,0.00
163,1,6,1,18,1,0,1007,3,1,2.00,2.00,-3.25,0.00
163,1,7,1,18,0,1,285,0,0,0.00,7.00,0.00,4.00
163,1,8,1,18,1,1,891,0,0,-3.75,10.00,-3.75,0.00
163,1,9,1,18,1,0,281,3,1,12.00,12.00,-24.00,0.00
163,1,10,1,18,1,0,447,3,1,4.00,4.00,-7.00,0.00
163,1,11,1,18,0,1,301,0,0,0.00,11.00,0.00,6.00
163,1,12,1,18,1,0,866,3,0,-13.75,10.00,-13.75,0.00
163,1,13,1,18,1,1,280,1,1,2.00,2.00,-0.75,0.00
163,1,14,1,18,1,1,390,1,1,8.00,8.00,-5.00,0.00
163,1,15,1,18,1,0,402,3,0,-15.00,8.00,-15.00,0.00
163,1,16,1,18,1,0,408,3,0,-5.00,4.00,-5.00,0.00
163,1,17,1,18,0,1,342,1,1,13.00,13.00,0.00,5.00
163,1,18,1,18,1,0,323,3,0,-2.25,2.00,-2.25,0.00
163,1,19,1,18,1,1,617,1,1,8.00,8.00,-6.00,0.00
163,1,20,1,18,0,1,415,1,1,4.00,4.00,0.00,2.00
163,1,21,1,18,0,1,404,1,1,24.00,24.00,0.00,12.00
163,1,22,1,18,1,0,482,3,0,-15.00,12.00,-15.00,0.00
163,1,23,1,18,0,1,239,1,1,22.00,22.00,0.00,10.00
163,1,24,1,18,0,1,437,0,0,0.00,30.00,0.00,12.00
163,1,25,1,18,1,1,555,0,0,-2.00,4.00,-2.00,0.00
163,1,26,1,18,1,1,752,1,1,6.00,6.00,-4.50,0.00
163,1,27,1,18,1,1,862,0,0,-6.00,6.00,-6.00,0.00
163,1,28,1,18,1,0,443,3,1,6.00,6.00,-10.50,0.00
163,1,29,1,18,0,1,705,0,0,0.00,8.00,0.00,3.00
163,1,30,1,18,1,,0,,1,12.00,12.00,-6.00,0.00
163,1,1,1,18,1,0,54,3,1,12.00,12.00,-21.00,0.00
163,1,2,1,18,0,1,1764,0,0,0.00,28.00,0.00,13.00
163,1,3,1,18,1,,0,,1,6.00,6.00,-1.50,0.00
163,1,4,1,18,1,0,416,3,0,-11.00,8.00,-11.00,0.00
163,1,5,1,18,1,0,213,3,0,-3.00,6.00,-3.00,0.00
163,1,6,1,18,0,1,299,1,1,25.00,25.00,0.00,10.00
163,1,7,1,18,1,0,200,3,0,-11.25,10.00,-11.25,0.00
163,1,8,1,18,1,,0,,0,-1.88,5.00,-1.88,0.00
163,1,9,1,18,1,1,1683,1,1,5.00,5.00,-2.50,0.00
163,1,10,1,18,1,0,177,3,0,-13.50,9.00,-13.50,0.00
163,1,11,1,18,0,1,327,1,1,19.00,19.00,0.00,8.00
163,1,12,1,18,1,1,388,1,1,9.00,9.00,-2.25,0.00
163,1,13,1,18,1,0,634,3,0,-2.75,2.00,-2.75,0.00
163,1,14,1,18,1,1,480,1,1,10.00,10.00,-6.25,0.00
163,1,15,1,18,1,0,525,3,1,4.00,4.00,-6.00,0.00
163,1,16,1,18,1,1,324,0,0,-3.00,12.00,-3.00,0.00
163,1,17,1,18,1,0,537,3,1,10.00,10.00,-16.25,0.00
163,1,18,1,18,0,1,334,0,0,0.00,12.00,0.00,5.00
163,1,19,1,18,1,0,228,3,0,-11.25,9.00,-11.25,0.00
163,1,20,1,18,1,1,673,1,1,4.00,4.00,-3.00,0.00
163,1,21,1,18,1,0,479,3,1,5.00,5.00,-6.88,0.00
163,1,22,1,18,1,1,925,0,0,-6.75,9.00,-6.75,0.00
163,1,23,1,18,1,1,538,0,0,-12.00,12.00,-12.00,0.00
163,1,24,1,18,1,1,1513,1,1,2.00,2.00,-1.75,0.00
163,1,25,1,18,0,1,77,0,0,0.00,5.00,0.00,3.00
163,1,26,1,18,0,1,1075,1,1,5.00,5.00,0.00,2.00
163,1,27,1,18,0,1,1160,0,0,0.00,26.00,0.00,10.00
163,1,28,1,18,1,0,1814,3,0,-5.63,5.00,-5.63,0.00
163,1,29,1,18,1,0,395,3,1,6.00,6.00,-7.50,0.00
163,1,30,1,18,1,1,345,1,1,8.00,8.00,-3.00,0.00
164,0,1,1,19,0,1,445,1,1,10.00,10.00,0.00,6.00
164,0,2,1,19,1,0,307,3,0,-15.75,9.00,-15.75,0.00
164,0,3,1,19,1,1,464,0,0,-8.75,10.00,-8.75,0.00
164,0,4,1,19,1,1,550,1,1,8.00,8.00,-2.00,0.00
164,0,5,1,19,1,0,580,3,0,-12.00,6.00,-12.00,0.00
164,0,6,1,19,1,0,434,3,0,-18.75,10.00,-18.75,0.00
164,0,7,1,19,1,0,775,3,1,5.00,5.00,-8.13,0.00
164,0,8,1,19,0,1,756,0,0,0.00,12.00,0.00,4.00
164,0,9,1,19,1,1,850,1,1,9.00,9.00,-9.00,0.00
164,0,10,1,19,0,1,664,0,0,0.00,22.00,0.00,13.00
164,0,11,1,19,1,0,486,3,0,-7.00,8.00,-7.00,0.00
164,0,12,1,19,1,0,643,3,1,4.00,4.00,-8.00,0.00
164,0,13,1,19,0,1,593,1,1,25.00,25.00,0.00,9.00
164,0,14,1,19,1,0,1086,3,0,-3.75,2.00,-3.75,0.00
164,0,15,1,19,1,1,1098,1,1,2.00,2.00,-1.25,0.00
164,0,16,1,19,1,0,953,3,1,6.00,6.00,-9.00,0.00
164,0,17,1,19,0,0,1366,3,1,13.00,13.00,0.00,6.00
164,0,18,1,19,1,0,1012,3,0,-4.00,4.00,-4.00,0.00
164,0,19,1,19,0,1,689,1,1,7.00,7.00,0.00,3.00
164,0,20,1,19,0,0,911,3,1,3.25,3.25,0.00,1.00
164,0,21,1,19,1,1,972,1,1,4.00,4.00,-1.00,0.00
164,0,22,1,19,0,0,1306,3,0,0.00,8.00,0.00,4.25
164,0,23,1,19,0,1,983,0,0,0.00,17.00,0.00,9.00
164,0,24,1,19,1,0,653,3,1,12.00,12.00,-18.00,0.00
164,0,25,1,19,1,0,539,3,0,-5.00,5.00,-5.00,0.00
164,0,26,1,19,0,1,937,1,1,4.00,4.00,0.00,2.25
164,0,27,1,19,1,0,1422,3,0,-9.00,12.00,-9.00,0.00
164,0,28,1,19,1,0,492,3,1,8.00,8.00,-9.00,0.00
164,0,29,1,19,1,0,145,3,0,-4.38,5.00,-4.38,0.00
164,0,30,1,19,1,0,680,3,0,-13.00,8.00,-13.00,0.00
164,0,1,1,19,1,1,1120,0,0,-2.25,2.00,-2.25,0.00
164,0,2,1,19,1,1,510,1,1,6.00,6.00,-4.50,0.00
164,0,3,1,19,1,0,388,3,1,2.00,2.00,-3.25,0.00
164,0,4,1,19,0,1,530,0,0,0.00,22.00,0.00,10.00
164,0,5,1,19,1,1,736,1,1,9.00,9.00,-4.50,0.00
164,0,6,1,19,0,1,1870,1,1,17.00,17.00,0.00,10.00
164,0,7,1,19,0,1,1556,1,1,4.00,4.00,0.00,2.00
164,0,8,1,19,1,1,1353,0,0,-2.00,4.00,-2.00,0.00
164,0,9,1,19,0,1,774,1,1,11.00,11.00,0.00,6.00
164,0,10,1,19,0,0,516,3,0,0.00,7.00,0.00,4.00
164,0,11,1,19,1,1,586,0,0,-3.75,10.00,-3.75,0.00
164,0,12,1,19,1,0,1271,3,1,12.00,12.00,-24.00,0.00
164,0,13,1,19,1,0,1245,3,0,-10.50,6.00,-10.50,0.00
164,0,14,1,19,1,0,675,3,0,-9.38,5.00,-9.38,0.00
164,0,15,1,19,1,1,656,1,1,8.00,8.00,-5.00,0.00
164,0,16,1,19,1,1,662,1,1,5.00,5.00,-3.13,0.00
164,0,17,1,19,0,1,1099,0,0,0.00,30.00,0.00,12.00
164,0,18,1,19,1,0,25,3,1,4.00,4.00,-7.00,0.00
164,0,19,1,19,1,0,614,3,1,10.00,10.00,-13.75,0.00
164,0,20,1,19,1,0,596,3,0,-15.00,8.00,-15.00,0.00
164,0,21,1,19,0,1,577,1,1,24.00,24.00,0.00,12.00
164,0,22,1,19,1,0,1351,3,0,-15.00,12.00,-15.00,0.00
164,0,23,1,19,1,0,1548,3,0,-18.00,9.00,-18.00,0.00
164,0,24,1,19,0,1,99,1,1,13.00,13.00,0.00,5.00
164,0,25,1,19,1,1,767,1,1,2.00,2.00,-0.75,0.00
164,0,26,1,19,1,1,1493,0,0,-6.00,12.00,-6.00,0.00
164,0,27,1,19,0,1,818,0,0,0.00,8.00,0.00,3.00
164,0,28,1,19,1,0,616,3,1,8.00,8.00,-6.00,0.00
164,0,29,1,19,1,1,901,0,0,-5.00,4.00,-5.00,0.00
164,0,30,1,19,1,1,1211,0,0,-6.00,6.00,-6.00,0.00
164,0,1,1,19,1,,0,,1,9.00,9.00,-11.25,0.00
164,0,2,1,19,1,0,1096,3,1,12.00,12.00,-21.00,0.00
164,0,3,1,19,1,0,540,3,1,5.00,5.00,-6.88,0.00
164,0,4,1,19,1,1,562,0,0,-3.00,12.00,-3.00,0.00
164,0,5,1,19,0,1,159,1,1,5.00,5.00,0.00,2.00
164,0,6,1,19,1,1,1149,0,0,-6.75,9.00,-6.75,0.00
164,0,7,1,19,0,0,443,3,0,0.00,26.00,0.00,10.00
164,0,8,1,19,1,1,441,1,1,8.00,8.00,-3.00,0.00
164,0,9,1,19,0,1,630,1,1,19.00,19.00,0.00,8.00
164,0,10,1,19,0,0,867,3,0,0.00,25.00,0.00,10.00
164,0,11,1,19,1,1,736,0,0,-1.88,5.00,-1.88,0.00
164,0,12,1,19,1,0,902,3,0,-2.75,2.00,-2.75,0.00
164,0,13,1,19,1,1,548,1,1,2.00,2.00,-1.75,0.00
164,0,14,1,19,1,1,1442,0,0,-11.25,10.00,-11.25,0.00
164,0,15,1,19,0,0,408,3,0,0.00,5.00,0.00,3.00
164,0,16,1,19,1,1,622,1,1,9.00,9.00,-2.25,0.00
164,0,17,1,19,1,0,371,3,0,-11.00,8.00,-11.00,0.00
164,0,18,1,19,1,1,769,1,1,4.00,4.00,-3.00,0.00
164,0,19,1,19,1,1,654,1,1,6.00,6.00,-1.50,0.00
164,0,20,1,19,1,1,540,0,0,-13.50,9.00,-13.50,0.00
164,0,21,1,19,1,0,586,3,0,-5.63,5.00,-5.63,0.00
164,0,22,1,19,1,1,840,0,0,-3.00,6.00,-3.00,0.00
164,0,23,1,19,1,0,398,3,1,10.00,10.00,-16.25,0.00
164,0,24,1,19,1,1,820,1,1,5.00,5.00,-2.50,0.00
164,0,25,1,19,0,1,914,0,0,0.00,28.00,0.00,13.00
164,0,26,1,19,1,1,743,1,1,10.00,10.00,-6.25,0.00
164,0,27,1,19,0,0,1700,3,0,0.00,12.00,0.00,5.00
164,0,28,1,19,1,1,1569,0,0,-12.00,12.00,-12.00,0.00
164,0,29,1,19,1,0,1167,3,1,4.00,4.00,-6.00,0.00
164,0,30,1,19,1,1,740,1,1,6.00,6.00,-7.50,0.00
164,-1,1,1,19,1,0,1915,3,1,8.00,8.00,-9.00,0.00
164,-1,2,1,19,1,0,537,3,0,-3.75,2.00,-3.75,0.00
164,-1,3,1,19,0,1,487,1,1,12.00,12.00,0.00,4.00
164,-1,4,1,19,0,1,733,0,0,0.00,22.00,0.00,13.00
164,-1,5,1,19,1,0,691,3,0,-4.38,5.00,-4.38,0.00
164,-1,6,1,19,1,0,768,3,0,-18.75,10.00,-18.75,0.00
164,-1,7,1,19,1,1,798,1,1,9.00,9.00,-9.00,0.00
164,-1,8,1,19,1,1,1020,0,0,-1.25,2.00,-1.25,0.00
164,-1,9,1,19,1,1,474,1,1,4.00,4.00,-1.00,0.00
164,-1,10,1,19,1,0,1191,3,0,-13.00,8.00,-13.00,0.00
164,-1,11,1,19,1,1,1973,1,1,8.00,8.00,-2.00,0.00
164,-1,12,1,19,1,0,1027,3,0,-12.00,6.00,-12.00,0.00
164,-1,13,1,19,1,1,561,0,0,-9.00,12.00,-9.00,0.00
164,-1,14,1,19,1,0,358,3,1,6.00,6.00,-9.00,0.00
164,-1,15,1,19,0,1,635,1,1,3.25,3.25,0.00,1.00
164,-1,16,1,19,0,1,458,1,1,7.00,7.00,0.00,3.00
164,-1,17,1,19,1,0,1158,3,0,-7.00,8.00,-7.00,0.00
164,-1,18,1,19,0,1,468,1,1,25.00,25.00,0.00,9.00
164,-1,19,1,19,0,1,633,0,0,0.00,8.00,0.00,4.25
164,-1,20,1,19,1,1,543,0,0,-8.75,10.00,-8.75,0.00
164,-1,21,1,19,1,1,1212,1,1,4.00,4.00,-8.00,0.00
164,-1,22,1,19,0,1,370,0,0,0.00,17.00,0.00,9.00
164,-1,23,1,19,1,0,432,3,1,12.00,12.00,-18.00,0.00
164,-1,24,1,19,0,0,1085,3,1,10.00,10.00,0.00,6.00
164,-1,25,1,19,0,1,442,0,0,0.00,13.00,0.00,6.00
164,-1,26,1,19,1,0,383,3,0,-15.75,9.00,-15.75,0.00
164,-1,27,1,19,1,0,1037,3,1,5.00,5.00,-8.13,0.00
164,-1,28,1,19,1,1,547,1,1,4.00,4.00,-4.00,0.00
164,-1,29,1,19,0,1,961,1,1,4.00,4.00,0.00,2.25
164,-1,30,1,19,1,0,710,3,0,-5.00,5.00,-5.00,0.00
164,-1,1,1,19,0,1,468,0,0,0.00,30.00,0.00,12.00
164,-1,2,1,19,1,1,442,0,0,-6.00,12.00,-6.00,0.00
164,-1,3,1,19,1,0,439,3,1,4.00,4.00,-5.00,0.00
164,-1,4,1,19,0,1,668,0,0,0.00,17.00,0.00,10.00
164,-1,5,1,19,1,0,466,3,1,2.00,2.00,-3.25,0.00
164,-1,6,1,19,1,1,455,0,0,-6.00,6.00,-6.00,0.00
164,-1,7,1,19,1,1,333,1,1,6.00,6.00,-4.50,0.00
164,-1,8,1,19,1,1,731,0,0,-2.00,4.00,-2.00,0.00
164,-1,9,1,19,0,0,521,3,1,4.00,4.00,0.00,2.00
164,-1,10,1,19,1,1,805,1,1,9.00,9.00,-4.50,0.00
164,-1,11,1,19,1,0,1107,3,0,-24.00,12.00,-24.00,0.00
164,-1,12,1,19,0,0,656,3,1,22.00,22.00,0.00,10.00
164,-1,13,1,19,1,0,582,3,1,4.00,4.00,-7.00,0.00
164,-1,14,1,19,1,1,660,1,1,2.00,2.00,-0.75,0.00
164,-1,15,1,19,1,1,626,0,0,-2.25,2.00,-2.25,0.00
164,-1,16,1,19,1,0,416,3,0,-9.38,5.00,-9.38,0.00
164,-1,17,1,19,1,0,518,3,0,-15.00,8.00,-15.00,0.00
164,-1,18,1,19,1,1,396,1,1,8.00,8.00,-5.00,0.00
164,-1,19,1,19,1,0,561,3,1,10.00,10.00,-13.75,0.00
164,-1,20,1,19,0,0,366,3,0,0.00,8.00,0.00,3.00
164,-1,21,1,19,1,0,636,3,1,8.00,8.00,-6.00,0.00
164,-1,22,1,19,0,1,41,1,1,13.00,13.00,0.00,5.00
164,-1,23,1,19,0,,0,,1,24.00,24.00,0.00,12.00
164,-1,24,1,19,1,0,637,3,0,-18.00,9.00,-18.00,0.00
164,-1,25,1,19,0,0,827,3,0,0.00,7.00,0.00,4.00
164,-1,26,1,19,1,1,657,0,0,-3.75,10.00,-3.75,0.00
164,-1,27,1,19,1,1,829,1,1,5.00,5.00,-3.13,0.00
164,-1,28,1,19,1,0,555,3,0,-15.00,12.00,-15.00,0.00
164,-1,29,1,19,1,0,608,3,0,-10.50,6.00,-10.50,0.00
164,-1,30,1,19,0,1,366,1,1,11.00,11.00,0.00,6.00
164,-1,1,1,19,1,0,714,3,1,9.00,9.00,-11.25,0.00
164,-1,2,1,19,1,0,328,3,1,6.00,6.00,-7.50,0.00
164,-1,3,1,19,1,1,654,0,0,-21.00,12.00,-21.00,0.00
164,-1,4,1,19,0,1,452,1,1,19.00,19.00,0.00,8.00
164,-1,5,1,19,0,0,881,3,0,0.00,12.00,0.00,5.00
164,-1,6,1,19,1,0,846,3,0,-13.50,9.00,-13.50,0.00
164,-1,7,1,19,1,0,500,3,1,10.00,10.00,-16.25,0.00
164,-1,8,1,19,1,1,153,0,0,-3.00,6.00,-3.00,0.00
164,-1,9,1,19,1,0,527,3,0,-12.00,12.00,-12.00,0.00
164,-1,10,1,19,1,0,525,3,1,5.00,5.00,-6.88,0.00
164,-1,11,1,19,1,1,323,0,0,-2.75,2.00,-2.75,0.00
164,-1,12,1,19,1,1,520,0,0,-3.00,12.00,-3.00,0.00
164,-1,13,1,19,1,1,461,1,1,5.00,5.00,-2.50,0.00
164,-1,14,1,19,1,0,802,3,0,-5.63,5.00,-5.63,0.00
164,-1,15,1,19,1,1,872,0,0,-3.00,4.00,-3.00,0.00
164,-1,16,1,19,1,0,485,3,1,4.00,4.00,-6.00,0.00
164,-1,17,1,19,0,1,379,1,1,5.00,5.00,0.00,2.00
164,-1,18,1,19,1,1,626,1,1,9.00,9.00,-2.25,0.00
164,-1,19,1,19,0,1,415,0,0,0.00,26.00,0.00,10.00
164,-1,20,1,19,1,1,661,1,1,6.00,6.00,-1.50,0.00
164,-1,21,1,19,1,,0,,1,10.00,10.00,-6.25,0.00
164,-1,22,1,19,1,1,743,0,0,-6.75,9.00,-6.75,0.00
164,-1,23,1,19,1,,0,,1,8.00,8.00,-3.00,0.00
164,-1,24,1,19,1,1,707,0,0,-11.25,10.00,-11.25,0.00
164,-1,25,1,19,0,1,929,1,1,5.00,5.00,0.00,3.00
164,-1,26,1,19,1,1,663,1,1,2.00,2.00,-1.75,0.00
164,-1,27,1,19,0,1,348,0,0,0.00,28.00,0.00,13.00
164,-1,28,1,19,1,0,321,3,1,8.00,8.00,-11.00,0.00
164,-1,29,1,19,0,0,350,3,0,0.00,25.00,0.00,10.00
164,-1,30,1,19,1,,0,,0,-1.88,5.00,-1.88,0.00
164,1,1,1,19,1,0,1124,3,0,-3.75,2.00,-3.75,0.00
164,1,2,1,19,0,1,354,1,1,17.00,17.00,0.00,9.00
164,1,3,1,19,1,0,512,3,0,-15.75,9.00,-15.75,0.00
164,1,4,1,19,1,1,637,0,0,-8.75,10.00,-8.75,0.00
164,1,5,1,19,0,1,874,1,1,3.25,3.25,0.00,1.00
164,1,6,1,19,1,0,432,3,0,-12.00,6.00,-12.00,0.00
164,1,7,1,19,1,1,573,1,1,6.00,6.00,-9.00,0.00
164,1,8,1,19,1,0,483,3,1,12.00,12.00,-18.00,0.00
164,1,9,1,19,1,1,305,1,1,9.00,9.00,-9.00,0.00
164,1,10,1,19,0,0,470,3,0,0.00,13.00,0.00,6.00
164,1,11,1,19,0,1,732,0,0,0.00,22.00,0.00,13.00
164,1,12,1,19,0,0,763,3,1,7.00,7.00,0.00,3.00
164,1,13,1,19,1,1,391,1,1,5.00,5.00,-5.00,0.00
164,1,14,1,19,1,0,476,3,0,-9.00,12.00,-9.00,0.00
164,1,15,1,19,1,1,354,1,1,4.00,4.00,-4.00,0.00
164,1,16,1,19,0,0,744,3,0,0.00,8.00,0.00,4.25
164,1,17,1,19,0,1,470,1,1,10.00,10.00,0.00,6.00
164,1,18,1,19,1,0,627,3,0,-13.00,8.00,-13.00,0.00
164,1,19,1,19,0,1,825,0,0,0.00,25.00,0.00,9.00
164,1,20,1,19,1,0,431,3,1,4.00,4.00,-8.00,0.00
164,1,21,1,19,1,1,379,0,0,-1.25,2.00,-1.25,0.00
164,1,22,1,19,1,1,649,1,1,4.00,4.00,-1.00,0.00
164,1,23,1,19,1,0,1710,3,1,8.00,8.00,-9.00,0.00
164,1,24,1,19,1,1,676,0,0,-18.75,10.00,-18.75,0.00
164,1,25,1,19,0,1,1058,0,0,0.00,12.00,0.00,4.00
164,1,26,1,19,1,1,608,1,1,8.00,8.00,-2.00,0.00
164,1,27,1,19,1,0,470,3,0,-7.00,8.00,-7.00,0.00
164,1,28,1,19,0,1,475,1,1,4.00,4.00,0.00,2.25
164,1,29,1,19,1,0,392,3,1,5.00,5.00,-8.13,0.00
164,1,30,1,19,1,1,446,0,0,-4.38,5.00,-4.38,0.00
164,1,1,1,19,0,1,516,0,0,0.00,17.00,0.00,10.00
164,1,2,1,19,1,1,593,1,1,5.00,5.00,-3.13,0.00
164,1,3,1,19,1,1,335,1,1,9.00,9.00,-4.50,0.00
164,1,4,1,19,1,0,1748,3,0,-9.38,5.00,-9.38,0.00
164,1,5,1,19,1,0,306,3,0,-18.00,9.00,-18.00,0.00
164,1,6,1,19,1,,0,,1,2.00,2.00,-3.25,0.00
164,1,7,1,19,0,1,557,0,0,0.00,7.00,0.00,4.00
164,1,8,1,19,1,1,402,0,0,-3.75,10.00,-3.75,0.00
164,1,9,1,19,1,0,568,3,1,12.00,12.00,-24.00,0.00
164,1,10,1,19,1,1,430,1,1,4.00,4.00,-7.00,0.00
164,1,11,1,19,0,1,404,0,0,0.00,11.00,0.00,6.00
164,1,12,1,19,1,0,393,3,0,-13.75,10.00,-13.75,0.00
164,1,13,1,19,1,1,295,1,1,2.00,2.00,-0.75,0.00
164,1,14,1,19,1,1,452,1,1,8.00,8.00,-5.00,0.00
164,1,15,1,19,1,0,315,3,0,-15.00,8.00,-15.00,0.00
164,1,16,1,19,1,1,927,0,0,-5.00,4.00,-5.00,0.00
164,1,17,1,19,0,1,453,1,1,13.00,13.00,0.00,5.00
164,1,18,1,19,1,0,259,3,0,-2.25,2.00,-2.25,0.00
164,1,19,1,19,1,0,353,3,1,8.00,8.00,-6.00,0.00
164,1,20,1,19,0,1,350,1,1,4.00,4.00,0.00,2.00
164,1,21,1,19,0,0,380,3,1,24.00,24.00,0.00,12.00
164,1,22,1,19,1,0,466,3,0,-15.00,12.00,-15.00,0.00
164,1,23,1,19,0,1,407,1,1,22.00,22.00,0.00,10.00
164,1,24,1,19,0,0,316,3,0,0.00,30.00,0.00,12.00
164,1,25,1,19,1,1,338,0,0,-2.00,4.00,-2.00,0.00
164,1,26,1,19,1,1,631,1,1,6.00,6.00,-4.50,0.00
164,1,27,1,19,1,1,453,0,0,-6.00,6.00,-6.00,0.00
164,1,28,1,19,1,,0,,1,6.00,6.00,-10.50,0.00
164,1,29,1,19,0,1,761,0,0,0.00,8.00,0.00,3.00
164,1,30,1,19,1,1,591,1,1,12.00,12.00,-6.00,0.00
164,1,1,1,19,1,1,323,1,1,12.00,12.00,-21.00,0.00
164,1,2,1,19,0,1,312,0,0,0.00,28.00,0.00,13.00
164,1,3,1,19,1,,0,,1,6.00,6.00,-1.50,0.00
164,1,4,1,19,1,0,891,3,0,-11.00,8.00,-11.00,0.00
164,1,5,1,19,1,1,665,0,0,-3.00,6.00,-3.00,0.00
164,1,6,1,19,0,0,567,3,1,25.00,25.00,0.00,10.00
164,1,7,1,19,1,,0,,0,-11.25,10.00,-11.25,0.00
164,1,8,1,19,1,1,1218,0,0,-1.88,5.00,-1.88,0.00
164,1,9,1,19,1,1,799,1,1,5.00,5.00,-2.50,0.00
164,1,10,1,19,1,,0,,0,-13.50,9.00,-13.50,0.00
164,1,11,1,19,0,0,554,3,1,19.00,19.00,0.00,8.00
164,1,12,1,19,1,1,607,1,1,9.00,9.00,-2.25,0.00
164,1,13,1,19,1,0,333,3,0,-2.75,2.00,-2.75,0.00
164,1,14,1,19,1,1,395,1,1,10.00,10.00,-6.25,0.00
164,1,15,1,19,1,0,120,3,1,4.00,4.00,-6.00,0.00
164,1,16,1,19,1,1,6,0,0,-3.00,12.00,-3.00,0.00
164,1,17,1,19,1,,0,,1,10.00,10.00,-16.25,0.00
164,1,18,1,19,0,1,464,0,0,0.00,12.00,0.00,5.00
164,1,19,1,19,1,0,501,3,0,-11.25,9.00,-11.25,0.00
164,1,20,1,19,1,1,771,1,1,4.00,4.00,-3.00,0.00
164,1,21,1,19,1,1,1130,1,1,5.00,5.00,-6.88,0.00
164,1,22,1,19,1,1,720,0,0,-6.75,9.00,-6.75,0.00
164,1,23,1,19,1,1,645,0,0,-12.00,12.00,-12.00,0.00
164,1,24,1,19,1,1,499,1,1,2.00,2.00,-1.75,0.00
164,1,25,1,19,0,0,65,3,0,0.00,5.00,0.00,3.00
164,1,26,1,19,0,1,965,1,1,5.00,5.00,0.00,2.00
164,1,27,1,19,0,0,419,3,0,0.00,26.00,0.00,10.00
164,1,28,1,19,1,0,1849,3,0,-5.63,5.00,-5.63,0.00
164,1,29,1,19,1,0,831,3,1,6.00,6.00,-7.50,0.00
164,1,30,1,19,1,1,1245,1,1,8.00,8.00,-3.00,0.00
165,0,1,0,18,0,1,1422,1,1,10.00,10.00,0.00,6.00
165,0,2,0,18,1,0,484,3,0,-15.75,9.00,-15.75,0.00
